triple_id,subject,relation,target,evidence,source_url,assignee
9403,Đậu Rồng Luộc,dishType,Món luộc,,,Member_5
9404,Đậu Rồng Luộc,flavorProfile,Giòn ngọt,,,Member_5
9407,Đậu Rồng Luộc,hasIngredient,Đậu Rồng,,,Member_5
9408,Đậu Rồng Luộc,originRegion,Nam Bộ,,,Member_5
9409,Đậu Rồng Luộc,servedWith,Kho quẹt,,,Member_5
9438,Đậu Xanh,ingredientCategory,Ngũ Cốc,,,Member_5
9506,Đậu Đũa,ingredientCategory,Rau Lá,,,Member_5
9541,Đậu Đũa Xào Thịt,hasIngredient,Thịt Lợn,,,Member_5
9542,Đậu Đũa Xào Thịt,hasIngredient,Đậu Đũa,,,Member_5
9579,Ếch Kho Tộ,cookingTechnique,Ninh,,,Member_5
9580,Ếch Kho Tộ,dishType,Món kho,,,Member_5
9581,Ếch Kho Tộ,flavorProfile,Mặn,,,Member_5
9583,Ếch Kho Tộ,hasIngredient,Thịt Ếch,,,Member_5
9584,Ếch Kho Tộ,originRegion,Miền Nam Việt Nam,,,Member_5
9585,Ếch Kho Tộ,servedWith,Cơm trắng,,,Member_5
9586,Ếch Xào Măng,cookingTechnique,Xào,,,Member_5
9587,Ếch Xào Măng,dishType,Món xào,,,Member_5
9588,Ếch Xào Măng,flavorProfile,"Chua nhẹ, đậm đà",,,Member_5
9590,Ếch Xào Măng,hasIngredient,Măng,,,Member_5
9591,Ếch Xào Măng,hasIngredient,Thịt Ếch,,,Member_5
9592,Ếch Xào Măng,originRegion,Việt Nam,,,Member_5
9593,Ếch Xào Măng Cay,cookingTechnique,Xào,,,Member_5
9594,Ếch Xào Măng Cay,dishType,Món xào,,,Member_5
9595,Ếch Xào Măng Cay,flavorProfile,Cay,,,Member_5
9597,Ếch Xào Măng Cay,hasIngredient,Măng,,,Member_5
9598,Ếch Xào Măng Cay,hasIngredient,Thịt Ếch,,,Member_5
9599,Ếch Xào Măng Cay,originRegion,Việt Nam,,,Member_5
9600,Ốc,ingredientCategory,Hải Sản,,,Member_5
9633,Ốc Luộc,cookingTechnique,Luộc,,,Member_5
9634,Ốc Luộc,dishType,Món ăn vặt,,,Member_5
9635,Ốc Luộc,flavorProfile,"Thanh, ngọt, cay, nồng",,,Member_5
9638,Ốc Luộc,hasIngredient,Ốc,,,Member_5
9640,Ốc Luộc,originRegion,Miền Bắc,,,Member_5
9641,Ốc Luộc,servedWith,Nước Mắm Gừng,,,Member_5
9673,Ốc Nấu Chuối Đậu,cookingTechnique,Ninh,,,Member_5
9674,Ốc Nấu Chuối Đậu,dishType,Món canh/om,,,Member_5
9675,Ốc Nấu Chuối Đậu,flavorProfile,"Thanh, bùi, chua nhẹ",,,Member_5
9678,Ốc Nấu Chuối Đậu,hasIngredient,Đậu Phụ,,,Member_5
9679,Ốc Nấu Chuối Đậu,hasIngredient,Ốc,,,Member_5
9682,Ốc Nấu Chuối Đậu,originRegion,Miền Bắc,,,Member_5
9683,Ốc Nấu Chuối Đậu,servedWith,Bún tươi,,,Member_5
9727,Ức Gà,ingredientCategory,Thịt,,,Member_5
9728,Ức Gà Luộc,cookingTechnique,Luộc,,,Member_5
9729,Ức Gà Luộc,dishType,Món chính,,,Member_5
9730,Ức Gà Luộc,flavorProfile,"Thanh, ngọt tự nhiên",,,Member_5
9733,Ức Gà Luộc,hasIngredient,Ức Gà,,,Member_5
9735,Ức Gà Luộc,originRegion,Việt Nam,,,Member_5
9736,Ức Gà Luộc,servedWith,Muối tiêu chanh,,,Member_5
9737,Ức Gà Rán,cookingTechnique,Chiên,,,Member_5
9738,Ức Gà Rán,dishType,Món Khô,,,Member_5
9739,Ức Gà Rán,flavorProfile,"Mặn, béo, giòn",,,Member_5
9741,Ức Gà Rán,hasIngredient,Ức Gà,,,Member_5
9743,Ức Gà Rán,originRegion,Phương Tây,,,Member_5
9744,Ức Gà Rán,servedWith,Tương ớt,,,Member_5
9788,Măng,hasDietaryTag,chay,,,Member_5
9792,Rau Cải,hasDietaryTag,chay,,,Member_5
9797,Canh Khoai Mỡ,originRegion,Long An,,,Member_5
9800,Rau Muống,hasDietaryTag,chay,,,Member_5
9812,Trứng,hasDietaryTag,chay,,,Member_5
9818,Gạo,hasDietaryTag,chay,,,Member_5
9822,Rau,hasDietaryTag,chay,,,Member_5
9836,Mắm Tôm,hasDietaryTag,mặn,,,Member_5
9854,Đậu Xanh,hasDietaryTag,chay,,,Member_5
9857,Canh Chua,cookingTechnique,Chiên,,,Member_5
9869,Tôm,hasDietaryTag,mặn,,,Member_5
9885,Su Su,hasDietaryTag,chay,,,Member_5
9900,Thịt Gà,hasDietaryTag,mặn,,,Member_5
9917,Thịt Bò,hasDietaryTag,mặn,,,Member_5
9925,Thịt Heo,hasDietaryTag,mặn,,,Member_5
9930,Gạo Nếp,hasDietaryTag,chay,,,Member_5
9932,Thịt Lợn,hasDietaryTag,mặn,,,Member_5
9946,Thịt Ba Chỉ,hasDietaryTag,mặn,,,Member_5
9962,Đậu Phụ,hasDietaryTag,chay,,,Member_5
9967,Cá Kho Cà Chua,cookingTechnique,Chiên,,,Member_5
9978,Móng Giò,hasDietaryTag,mặn,,,Member_5
9989,Cá Thu Chiên,originRegion,Đông Nam Á,,,Member_5
10028,Cà Chua,hasDietaryTag,chay,,,Member_5
10032,Đậu Hũ,hasDietaryTag,chay,,,Member_5
10034,Trứng Gà,hasDietaryTag,mặn,,,Member_5
10051,Lòng Lợn,hasDietaryTag,mặn,,,Member_5
10073,Rau Ngót,hasDietaryTag,chay,,,Member_5
10080,Nghêu,hasDietaryTag,mặn,,,Member_5
10083,Chả Lá Lốt,flavorProfile,Cay,,,Member_5
10105,Tía Tô,hasDietaryTag,chay,,,Member_5
10134,Thịt,hasDietaryTag,mặn,,,Member_5
10151,Gà,hasDietaryTag,mặn,,,Member_5
10185,Cá Cơm Rang Lạc,cookingTechnique,Chiên,,,Member_5
10191,Đậu Bắp,hasDietaryTag,chay,,,Member_5
10234,Lẩu Cá,cookingTechnique,Chiên,,,Member_5
10240,Sườn Non,hasDietaryTag,mặn,,,Member_5
10299,Mực,hasDietaryTag,mặn,,,Member_5
10368,Bánh Phở,hasDietaryTag,chay,,,Member_5
10380,Cà Tím,hasDietaryTag,chay,,,Member_5
10414,Cá Kho Dưa Chua,cookingTechnique,Chiên,,,Member_5
10424,Đu Đủ,hasDietaryTag,chay,,,Member_5
10467,Trứng Non,hasDietaryTag,mặn,,,Member_5
10472,Rau Mồng Tơi,hasDietaryTag,chay,,,Member_5
10491,Nấm,hasDietaryTag,chay,,,Member_5
10497,Rau Củ,hasDietaryTag,chay,,,Member_5
10518,Giò Heo,hasDietaryTag,mặn,,,Member_5
10524,Gà Hầm Thuốc Bắc,originRegion,Hưng Yên,,,Member_5
10532,Sườn Non Chay,hasDietaryTag,chay,,,Member_5
10541,Nước Cốt Dừa,hasDietaryTag,chay,,,Member_5
10544,Gà Ác,hasDietaryTag,mặn,,,Member_5
10581,Đậu Hà Lan,hasDietaryTag,chay,,,Member_5
10677,Dưa Cải Muối,hasDietaryTag,chay,,,Member_5
10751,Bột mì,hasDietaryTag,chay,,,Member_5
10760,Rau Bí,hasDietaryTag,chay,,,Member_5
10784,Mắm Cá,hasDietaryTag,mặn,,,Member_5
10787,Cá Kho Thơm,cookingTechnique,Chiên,,,Member_5
10789,Cá Bống Kho Tiêu,flavorProfile,Béo,,,Member_5
10790,Đậu Nành,hasDietaryTag,chay,,,Member_5
10791,Ức Gà,hasDietaryTag,mặn,,,Member_5
10808,Cá Lăng,hasDietaryTag,mặn,,,Member_5
11797,Bắp Cải,hasDietaryTag,chay,,,Member_5
12088,Nấm Rơm,hasDietaryTag,chay,,,Member_5
12184,Thịt Băm,hasDietaryTag,mặn,,,Member_5
12187,Thịt Luộc,hasDietaryTag,mặn,,,Member_5
12189,Giá Đỗ,hasDietaryTag,chay,,,Member_5
17134,Trứng Vịt,ingredientCategory,Trứng,,,Member_5
17135,Mực,hasAllergen,Hải sản,,,Member_5
17136,Bánh Cuốn,servedWith,Dưa chuột,,,Member_5
17137,Bánh Cuốn,hasIngredient,Chả lụa,,,Member_5
17138,Chả lụa,hasDietaryTag,mặn,,,Member_5
17139,Canh Chua,cookingTechnique,Nấu,,,Member_5
17140,Trứng,hasDietaryTag,mặn,,,Member_5
17141,Lòng gà xào giá đỗ,hasIngredient,Lòng gà,,,Member_5
17142,Gà chiên mắm,cookingTechnique,Chiên,,,Member_5
17143,Thịt Bò,ingredientCategory,Thịt đỏ,,,Member_5
17144,Cơm gà luộc,cookingTechnique,Luộc,,,Member_5
17145,Cơm gà luộc,originRegion,Miền Trung,,,Member_5
17146,Chả giò,cookingTechnique,Chiên,,,Member_5
17147,Canh cua mướp mồng tơi,dishType,Món canh,,,Member_5
17148,Hủ Tiếu Nam Vang,hasIngredient,"Tôm, gan, thịt băm, trứng cút",,,Member_5
17149,Mướp Luộc,cooking_technique,Luộc,,,Member_5
17150,Thịt kho,cooking_technique,Kho,,,Member_5
17151,Canh Rau Ngót Nấu Thịt Băm,flavorProfile,Ngọt thanh,,,Member_5
17152,Sườn rim,dishType,Món kho,,,Member_5
17153,Bò kho tàu,dishType,Món kho,,,Member_5
17154,Cá kho tộ,cookingTechnique,Kho,,,Member_5
17155,Chả Cá Lã Vọng,flavorProfile,"Ngọt, dai",,,Member_5
17156,Chả Cá Lã Vọng,dishType,Món chiên,,,Member_5
17157,Ớt,flavorProfile,Cay nồng,,,Member_5
17158,Chè Bưởi,hasIngredient,Nước cốt dừa,,,Member_5
17159,Chè khoai môn tím,dishType,Tráng miệng,,,Member_5
17160,Gà luộc,cookingTechnique,Luộc,,,Member_5
17161,Cá chiên,cookingTechnique,Chiên,,,Member_5
17162,Đậu hũ,hasIngredient,Đậu nành,,,Member_5
17163,Bánh Xèo,servedWith,Bánh tráng,,,Member_5
17164,Rau Cải Xào,flavorProfile,Ngọt thanh,,,Member_5
17165,Cà Muối,hasIngredient,Cà Pháo,,,Member_5
17166,Sườn Kho,hasIngredient,Sườn Heo,,,Member_5
17168,Tôm Xào Đậu Hà Lan,hasIngredient,"Tôm, Đậu Hà Lan",,,Member_5
17169,Đậu Hũ Nhồi Thịt Sốt Cà Chua,flavorProfile,Chua Ngọt,,,Member_5
17170,Mì Quảng,hasIngredient,Thịt,,,Member_5
17171,Canh Rau,hasIngredient,Rau,,,Member_5
17172,Rau củ luộc,servedWith,Nước mắm,,,Member_5
17173,Rau củ luộc,cookingTechnique,Luộc,,,Member_5
17174,Chả Giò,flavorProfile,"Giòn, đậm đà",,,Member_5
17175,Cà pháo muối,dishType,Đồ chua,,,Member_5
17176,Tôm xào rau củ,hasIngredient,Tôm,,,Member_5
17177,Gỏi cuốn,originRegion,Miền Nam (Nam Bộ),,,Member_5
17178,Kho quẹt,cookingTechnique,Kho,,,Member_5
17179,Cơm niêu,dishType,Món cơm,,,Member_5
17180,Đỗ xào lòng gà,dishType,Món xào,,,Member_5
